id,code,name,short_name,parent,active,version,uuid,created_by,created_date,last_modified_by,last_modified_date
241058,7,,,,true,1,2d7e2969-01e4-4194-af0e-20767278cf60,import,2023-01-12,import,2023-01-12
96473,701,Государственные службы общего назначения,,241058,true,1,e2fe1b01-55e2-4c5b-86ba-05525da452cd,import,2023-01-12,import,2023-01-12
96474,7011,"Исполнительные и законодательные органы, бюджетно-финансовые вопросы, международные отношения.",,96473,true,1,8b3915be-dbdc-457d-b6de-8339e72d55d8,import,2023-01-12,import,2023-01-12
96475,70111,Исполнительные и законодательные органы,,96474,true,1,b08c0bf8-dc6d-48e3-996a-0132edae1550,import,2023-01-12,import,2023-01-12
96476,70112,Бюджетно-финансовые вопросы,,96474,true,1,f50db4cf-35c4-4bf8-86d1-24b077fd9f93,import,2023-01-12,import,2023-01-12
96477,70113,Международные отношения,,96474,true,1,e9e7f43a-4f55-4387-b74c-ce6a3e67210b,import,2023-01-12,import,2023-01-12
96478,7012,Иностранная экономическая помощь,,96473,true,1,e302b2da-0170-49b8-bec9-d89f2c45abed,import,2023-01-12,import,2023-01-12
96479,70121,Иностранная экономическая помощь,,96478,true,1,6a23aaca-39c6-45e3-8935-fecbc02fe041,import,2023-01-12,import,2023-01-12
96480,7013,Общие службы,,96473,true,1,8031f041-3f19-461e-89ed-e405c56a2705,import,2023-01-12,import,2023-01-12
96481,70131,Общие вопросы кадрового обслуживания,,96480,true,1,9946f16a-581b-4322-9493-18379a9ca567,import,2023-01-12,import,2023-01-12
96482,70132,Службы планирования и статистические службы общего назначения,,96480,true,1,a957e97c-287c-4a96-a045-4cadcd8727a5,import,2023-01-12,import,2023-01-12
96483,70133,Прочие общие службы,,96480,true,1,ed7330ed-5c19-44a0-a283-b8379f0015a1,import,2023-01-12,import,2023-01-12
96484,70134,Службы по переписи населения,,96480,true,1,da655bab-67b4-41e7-98de-d6d5e0ac9076,import,2023-01-12,import,2023-01-12
96485,7014,Фундаментальные исследования,,96473,true,1,cc442c49-2474-4d09-bdda-f7515c0e7ffc,import,2023-01-12,import,2023-01-12
96486,70141,Фундаментальные исследования,,96485,true,1,6a89114f-2115-44ba-8fd6-2746241688ba,import,2023-01-12,import,2023-01-12
96487,7015,"Научные исследования и опытно-конструкторские разработки, связанные с государственными службами общего назначения",,96473,true,1,691fe741-0041-45ca-9437-5897d86d5c0e,import,2023-01-12,import,2023-01-12
96488,70151,"Научные исследования и опытно-конструкторские разработки, связанные с государственными службами общего назначения",,96487,true,1,1f626035-0aec-4947-a049-3829cc01d0f3,import,2023-01-12,import,2023-01-12
96489,7016,"Государственные службы общего назначения, не отнесенные к другим категориям",,96473,true,1,50ed4b3a-5fef-486e-86c4-5299e54d6349,import,2023-01-12,import,2023-01-12
96490,70161,Выборы и проведение референдумов ,,96489,true,1,4759f5e5-91fc-4583-a02c-ae475a426f9f,import,2023-01-12,import,2023-01-12
96491,70162,Драгоценные металлы ,,96489,true,1,499efcc0-c19e-4ace-93bd-834fc06f2ea7,import,2023-01-12,import,2023-01-12
96492,70163,Прочие учреждения общего назначения,,96489,true,1,175c4261-0800-4e9c-8f0f-058319c4c420,import,2023-01-12,import,2023-01-12
